#1,SampleID,Project,Drug_project
57,19427_A,ONC-2020-049,GV009
58,19428_A,ONC-2020-049,GV009
59,19429_A,ONC-2020-049,GV009
60,19430_A,ONC-2020-049,GV009
61,19431_A,ONC-2020-049,GV009
62,19432_A,ONC-2020-049,GV009
63,19433_A,ONC-2020-049,GV009
64,19434_A,ONC-2020-049,GV009
65,19435_A,ONC-2020-049,GV009
66,19436_A,ONC-2020-049,GV009
67,19437_A,ONC-2020-049,GV009
68,19438_A,ONC-2020-049,GV009
69,19439_A,ONC-2020-049,GV009
70,19440_A,ONC-2020-049,GV009
71,19441_A,ONC-2020-049,GV009
72,19442_A,ONC-2020-049,GV009
73,19443_A,ONC-2020-049,GV009
74,19444_A,ONC-2020-049,GV009
75,19445_A,ONC-2020-049,GV009
76,19446_A,ONC-2020-049,GV009
77,19447_A,ONC-2020-049,GV009
78,19448_A,ONC-2020-049,GV009
79,19449_A,ONC-2020-049,GV009
80,19450_A,ONC-2020-049,GV009
81,19451_A,ONC-2020-049,GV009
82,19472_A,ONC-2020-049,GV009
83,19453_A,ONC-2020-049,GV009
84,19454_A,ONC-2020-049,GV009
85,19455_A,ONC-2020-049,GV009
86,19456_A,ONC-2020-049,GV009
87,19457_A,ONC-2020-049,GV009
88,19458_A,ONC-2020-049,GV009
89,19459_A,ONC-2020-049,GV009
90,19460_A,ONC-2020-049,GV009
91,19461_A,ONC-2020-049,GV009
92,19462_A,ONC-2020-049,GV009
93,19475_A,ONC-2020-049,GV009
94,19464_A,ONC-2020-049,GV009
95,19465_A,ONC-2020-049,GV009
96,19466_A,ONC-2020-049,GV009
97,19467_A,ONC-2020-049,GV009
98,19468_A,ONC-2020-049,GV009
99,19469_A,ONC-2020-049,GV009
100,19470_A,ONC-2020-049,GV009
101,19271_B,ONC-2020-049,GV009
102,19272_B,ONC-2020-049,GV009
103,19273_B,ONC-2020-049,GV009
104,19274_B,ONC-2020-049,GV009
105,19275_B,ONC-2020-049,GV009
106,19276_B,ONC-2020-049,GV009
107,19277_B,ONC-2020-049,GV009
108,19278_B,ONC-2020-049,GV009
109,19279_B,ONC-2020-049,GV009
110,19280_B,ONC-2020-049,GV009
111,19281_B,ONC-2020-049,GV009
112,19282_B,ONC-2020-049,GV009
113,19283_B,ONC-2020-049,GV009
114,19284_B,ONC-2020-049,GV009
115,19285_B,ONC-2020-049,GV009
116,19286_B,ONC-2020-049,GV009
117,19287_B,ONC-2020-049,GV009
118,19288_B,ONC-2020-049,GV009
119,19289_B,ONC-2020-049,GV009
120,19290_B,ONC-2020-049,GV009
121,19291_B,ONC-2020-049,GV009
122,19292_B,ONC-2020-049,GV009
123,19293_B,ONC-2020-049,GV009
124,19294_B,ONC-2020-049,GV009
125,19295_B,ONC-2020-049,GV009
126,19296_B,ONC-2020-049,GV009
127,19297_B,ONC-2020-049,GV009
128,19298_B,ONC-2020-049,GV009
129,19299_B,ONC-2020-049,GV009
130,19300_B,ONC-2020-049,GV009
131,19401_B,ONC-2020-049,GV009
132,19402_B,ONC-2020-049,GV009
133,19403_B,ONC-2020-049,GV009
134,19404_B,ONC-2020-049,GV009
135,19405_B,ONC-2020-049,GV009
136,19406_B,ONC-2020-049,GV009
137,19407_B,ONC-2020-049,GV009
138,19408_B,ONC-2020-049,GV009
139,19409_B,ONC-2020-049,GV009
140,19410_B,ONC-2020-049,GV009
141,19411_B,ONC-2020-049,GV009
142,19412_B,ONC-2020-049,GV009
143,19413_B,ONC-2020-049,GV009
144,19414_B,ONC-2020-049,GV009
145,19415_B,ONC-2020-049,GV009
146,19416_B,ONC-2020-049,GV009
147,19417_B,ONC-2020-049,GV009
148,19418_B,ONC-2020-049,GV009
149,19419_B,ONC-2020-049,GV009
150,19420_B,ONC-2020-049,GV009
151,19421_B,ONC-2020-049,GV009
152,19422_B,ONC-2020-049,GV009
153,19423_B,ONC-2020-049,GV009
154,19424_B,ONC-2020-049,GV009
155,19425_B,ONC-2020-049,GV009
156,19426_B,ONC-2020-049,GV009
157,19427_B,ONC-2020-049,GV009
158,19428_B,ONC-2020-049,GV009
159,19429_B,ONC-2020-049,GV009
160,19430_B,ONC-2020-049,GV009
161,19431_B,ONC-2020-049,GV009
162,19432_B,ONC-2020-049,GV009
163,19433_B,ONC-2020-049,GV009
164,19434_B,ONC-2020-049,GV009
165,19435_B,ONC-2020-049,GV009
166,19436_B,ONC-2020-049,GV009
167,19437_B,ONC-2020-049,GV009
168,19438_B,ONC-2020-049,GV009
169,19439_B,ONC-2020-049,GV009
170,19440_B,ONC-2020-049,GV009
171,19441_B,ONC-2020-049,GV009
172,19442_B,ONC-2020-049,GV009
173,19443_B,ONC-2020-049,GV009
174,19444_B,ONC-2020-049,GV009
175,19445_B,ONC-2020-049,GV009
176,19446_B,ONC-2020-049,GV009
177,19447_B,ONC-2020-049,GV009
178,19448_B,ONC-2020-049,GV009
179,19449_B,ONC-2020-049,GV009
180,19450_B,ONC-2020-049,GV009
181,19451_B,ONC-2020-049,GV009
182,19472_B,ONC-2020-049,GV009
183,19453_B,ONC-2020-049,GV009
184,19454_B,ONC-2020-049,GV009
185,19455_B,ONC-2020-049,GV009
186,19456_B,ONC-2020-049,GV009
187,19457_B,ONC-2020-049,GV009
188,19458_B,ONC-2020-049,GV009
189,19459_B,ONC-2020-049,GV009
190,19460_B,ONC-2020-049,GV009
191,19461_B,ONC-2020-049,GV009
192,19462_B,ONC-2020-049,GV009
193,19475_B,ONC-2020-049,GV009
194,19464_B,ONC-2020-049,GV009
195,19465_B,ONC-2020-049,GV009
196,19466_B,ONC-2020-049,GV009
197,19467_B,ONC-2020-049,GV009
198,19468_B,ONC-2020-049,GV009
199,19469_B,ONC-2020-049,GV009
200,19470_B,ONC-2020-049,GV009
201,19271_C,ONC-2020-049,GV009
202,19272_C,ONC-2020-049,GV009
203,19273_C,ONC-2020-049,GV009
204,19274_C,ONC-2020-049,GV009
205,19275_C,ONC-2020-049,GV009
206,19276_C,ONC-2020-049,GV009
207,19277_C,ONC-2020-049,GV009
208,19278_C,ONC-2020-049,GV009
209,19279_C,ONC-2020-049,GV009
210,19280_C,ONC-2020-049,GV009
211,19281_C,ONC-2020-049,GV009
212,19282_C,ONC-2020-049,GV009
213,19283_C,ONC-2020-049,GV009
214,19284_C,ONC-2020-049,GV009
215,19285_C,ONC-2020-049,GV009
216,19286_C,ONC-2020-049,GV009
217,19287_C,ONC-2020-049,GV009
218,19288_C,ONC-2020-049,GV009
219,19289_C,ONC-2020-049,GV009
220,19290_C,ONC-2020-049,GV009
221,19291_C,ONC-2020-049,GV009
222,19292_C,ONC-2020-049,GV009
223,19293_C,ONC-2020-049,GV009
224,19294_C,ONC-2020-049,GV009
225,19295_C,ONC-2020-049,GV009
226,19296_C,ONC-2020-049,GV009
227,19297_C,ONC-2020-049,GV009
228,19298_C,ONC-2020-049,GV009
229,19299_C,ONC-2020-049,GV009
230,19300_C,ONC-2020-049,GV009
231,19401_C,ONC-2020-049,GV009
232,19402_C,ONC-2020-049,GV009
233,19403_C,ONC-2020-049,GV009
234,19404_C,ONC-2020-049,GV009
235,19405_C,ONC-2020-049,GV009
236,19406_C,ONC-2020-049,GV009
237,19407_C,ONC-2020-049,GV009
238,19408_C,ONC-2020-049,GV009
239,19409_C,ONC-2020-049,GV009
240,19410_C,ONC-2020-049,GV009
241,19411_C,ONC-2020-049,GV009
242,19412_C,ONC-2020-049,GV009
243,19413_C,ONC-2020-049,GV009
244,19414_C,ONC-2020-049,GV009
245,19415_C,ONC-2020-049,GV009
246,19416_C,ONC-2020-049,GV009
247,19417_C,ONC-2020-049,GV009
248,19418_C,ONC-2020-049,GV009
249,19419_C,ONC-2020-049,GV009
250,19420_C,ONC-2020-049,GV009
251,19421_C,ONC-2020-049,GV009
252,19422_C,ONC-2020-049,GV009
253,19423_C,ONC-2020-049,GV009
254,19424_C,ONC-2020-049,GV009
255,19425_C,ONC-2020-049,GV009
256,19426_C,ONC-2020-049,GV009
257,19427_C,ONC-2020-049,GV009
258,19428_C,ONC-2020-049,GV009
259,19429_C,ONC-2020-049,GV009
260,19430_C,ONC-2020-049,GV009
261,19431_C,ONC-2020-049,GV009
262,19432_C,ONC-2020-049,GV009
263,19433_C,ONC-2020-049,GV009
264,19434_C,ONC-2020-049,GV009
265,19435_C,ONC-2020-049,GV009
266,19436_C,ONC-2020-049,GV009
267,19437_C,ONC-2020-049,GV009
268,19438_C,ONC-2020-049,GV009
269,19439_C,ONC-2020-049,GV009
270,19440_C,ONC-2020-049,GV009
271,19441_C,ONC-2020-049,GV009
272,19442_C,ONC-2020-049,GV009
273,19443_C,ONC-2020-049,GV009
274,19444_C,ONC-2020-049,GV009
275,19445_C,ONC-2020-049,GV009
276,19446_C,ONC-2020-049,GV009
277,19447_C,ONC-2020-049,GV009
278,19448_C,ONC-2020-049,GV009
279,19449_C,ONC-2020-049,GV009
280,19450_C,ONC-2020-049,GV009
281,19451_C,ONC-2020-049,GV009
282,19472_C,ONC-2020-049,GV009
283,19453_C,ONC-2020-049,GV009
284,19454_C,ONC-2020-049,GV009
285,19455_C,ONC-2020-049,GV009
286,19456_C,ONC-2020-049,GV009
287,19457_C,ONC-2020-049,GV009
288,19458_C,ONC-2020-049,GV009
289,19459_C,ONC-2020-049,GV009
290,19460_C,ONC-2020-049,GV009
291,19461_C,ONC-2020-049,GV009
292,19462_C,ONC-2020-049,GV009
293,19475_C,ONC-2020-049,GV009
294,19464_C,ONC-2020-049,GV009
295,19465_C,ONC-2020-049,GV009
296,19466_C,ONC-2020-049,GV009
297,19467_C,ONC-2020-049,GV009
298,19468_C,ONC-2020-049,GV009
299,19469_C,ONC-2020-049,GV009
300,19470_C,ONC-2020-049,GV009
